bval E=0.010000,doca E=0.010000,bval E=0.014384,doca E=0.014384,bval E=0.020691,doca E=0.020691,bval E=0.029764,doca E=0.029764,bval E=0.042813,doca E=0.042813,bval E=0.061585,doca E=0.061585,bval E=0.088587,doca E=0.088587,bval E=0.127427,doca E=0.127427,bval E=0.183298,doca E=0.183298,bval E=0.263665,doca E=0.263665,bval E=0.379269,doca E=0.379269,bval E=0.545559,doca E=0.545559,bval E=0.784760,doca E=0.784760,bval E=1.128838,doca E=1.128838,bval E=1.623777,doca E=1.623777,bval E=2.335721,doca E=2.335721,bval E=3.359818,doca E=3.359818,bval E=4.832930,doca E=4.832930,bval E=6.951928,doca E=6.951928,bval E=10.000000,doca E=10.000000
1230.22252031426,2145.40217607241,855.241833817879,1491.4681377092,594.557961859876,1036.8579050638,413.332411994999,720.81614626011,287.345715245619,501.106192248499,199.760671251243,348.365414971125,138.872179613458,242.181126925332,96.5429388567522,168.362574808654,67.1159556150248,117.044449152882,46.6585288521382,81.3684578836545,32.4366731382493,56.5667657567939,22.5497414976771,39.3248080571866,15.6764178448513,27.3383232724214,10.89813275561,19.0054053985607,7.57630338348678,13.2124209215135,5.26699153385569,9.1851798447019,3.66157457186467,6.38547085963209,2.54550026502726,4.43913334181796,1.76961344691502,3.08605352050347,1.23022252031426,2.14540217607241
1228.81270247158,2144.18559709212,854.261738609723,1490.62238076612,593.876606731597,1036.26994092965,412.858738818181,720.407397829641,287.016421065352,500.822033284189,199.531748309298,348.167869706166,138.713034033338,242.043794880215,96.4323019959096,168.267102560204,67.0390416663754,116.978077533525,46.6050588291115,81.3223168120065,32.3995011634297,56.5346888161763,22.5238998085628,39.3025083991458,15.658452888738,27.3228207107943,10.8856436475364,18.9946281293952,7.56762104552332,13.2049286416272,5.26095563504951,9.17997126569798,3.65737845849617,6.38184989303024,2.54258315724153,4.43661607192116,1.76758549459671,3.08430353260518,1.22881270247158,2.14418559709212
1227.40528875076,2142.9714484563,853.283314729765,1489.77831338101,593.196413498643,1035.68315136404,412.385873382622,719.999465950752,286.687688420991,500.538441980653,199.30321574307,347.97071907489,138.554159839604,241.906737181589,96.3218538009271,168.171821035459,66.9622588768727,116.911838503913,46.5516799869788,81.2762679157948,32.3623925769108,56.502675955258,22.4981021865385,39.2802532888504,15.6405185677482,27.3073491184387,10.8731758367799,18.9838723898443,7.55895351330133,13.1974513289738,5.25493002908815,9.17477309180658,3.65318950063922,6.37823615998766,2.53967102391589,4.43410383074265,1.76556100048721,3.08255704063561,1.22740528875076,2.1429714484563
1226.00027230561,2141.75972334826,852.306557418585,1488.93593081495,592.517378852297,1035.09753307249,411.913813388127,719.592348333157,286.359515713454,500.255416745704,199.075072440888,347.773961970417,138.395556259432,241.769953059963,96.2115937345431,168.076729699473,66.8856068730165,116.845731692157,46.4983920660854,81.2303109364835,32.3253471981824,56.4707269943066,22.4723485061149,39.2580426013517,15.6226147946426,27.2919084084915,10.8607292626925,18.9731381195211,7.55030074465868,13.1899889415729,5.24891468666079,9.16958529384318,3.64900767791718,6.37462964021548,2.53676385088463,4.43159660417776,1.76353995473864,3.08081403478932,1.22600027230561,2.14175972334826
1224.59764631563,2140.55041497702,851.331461934622,1488.09522834691,591.839499496261,1034.51308277297,411.442556543133,719.186042695212,286.031901349665,499.972955993159,198.847317295258,347.577597290044,138.237222522897,241.633441748744,96.1015212615123,167.981828019317,66.8090852827081,116.779756727767,46.4451948077509,81.1844456165117,32.2883648474119,56.4388417542679,22.4466386422735,39.2358762121723,15.6047414825094,27.2764984944167,10.8483038648537,18.9624252582666,7.54166269759147,13.1825414376023,5.24290957856662,9.16440784273334,3.64483297002985,6.37103031350136,2.53386162403521,4.42909437817501,1.76152234754005,3.0790745052978,1.22459764631563,2.14055041497702
1223.19740398591,2139.34351657719,850.358023554099,1487.25620127363,591.162772146598,1033.92979719583,410.972100564672,718.780546763868,285.70484374252,499.691058142809,198.619949202835,347.381623935224,138.079157862964,241.49720248423,95.9916358485968,167.88711546407,66.7326937352442,116.713913241652,46.3920879542652,81.1386716992893,32.2514453454409,56.407020056762,22.4209724704649,39.2137539973041,15.5868985447626,27.2611192900049,10.8358995830694,18.9517337461485,7.53303933025331,13.1751087753976,5.23691467571434,9.15924070951219,3.64066535675315,6.36743815970912,2.530964329308,4.42659713873588,1.75950816911729,3.07733844242939,1.22319740398591,2.13934351657719
1221.79953854698,2138.13902140885,849.38623757093,1486.41884490957,590.487193531673,1033.3476730837,410.502443178324,718.375858274635,285.378341310859,499.409721620398,198.39296706441,347.186040811542,137.92136151547,241.361234505593,95.8819369645559,167.792591504811,66.6564318613103,116.648200866109,46.3390712488833,81.0929889291918,32.2145885137824,56.3752617240808,22.3953498666059,39.1916758332055,15.5690858951405,27.2457707093707,10.8235163573714,18.9410635234601,7.52443060095456,13.167690913451,5.23092994912161,9.15408386532387,3.63650481793879,6.36385315877839,2.52807195269604,4.42410487191455,1.75749740973283,3.07560583648905,1.22179953854698,2.13813902140885
1220.40404325472,2136.93692275743,848.416099296647,1485.58315458681,589.812760392095,1032.76670719148,410.033582118186,717.97197497154,285.052392479443,499.12894485759,198.166369784888,346.990846828704,137.763832719113,241.225537054866,95.7724240801375,167.698255614606,66.580299292974,116.582619234817,46.2861444358214,81.0473970515565,32.1777941746171,56.3435665791846,22.3697707070781,39.1696415967999,15.5513034477045,27.2304526669522,10.8111541280154,18.9304145307192,7.51583646816163,13.160287810411,5.22495536991457,9.1489372814211,3.63235133351387,6.36027529072426,2.5251844802448,4.42161756381765,1.75549005968556,3.0738766778182,1.22040404325472,2.13693692275743
1219.0109113902,2135.73721393359,847.44760406031,1484.74912565497,589.139469480661,1032.18689628626,409.565515126826,717.568894607086,284.726995678921,498.848726291941,197.940156273265,346.796040900509,137.606570715435,241.090109376933,95.6630966680681,167.604107268504,66.5042956636786,116.517167982835,46.2333072602519,81.0018958126775,32.1410621507909,56.3119344456987,22.344234868725,39.1476511654728,15.5335511168371,27.2151650775088,10.7988128354811,18.9197867086672,7.50725689049621,13.1528994250814,5.21899090932732,9.14380092916458,3.62820488348053,6.3567045356369,2.52230189805191,4.419135200604,1.75348610931068,3.07215095679458,1.2190109113902,2.13573721393359
1217.62013625962,2134.53988827311,846.480747208427,1483.91675348112,588.467317562297,1031.60823714727,409.098239955242,717.166614942214,284.402149345803,498.569064366874,197.714325442617,346.601621944837,137.449574748813,240.954950719509,95.5539542030441,167.510145943522,66.4284206082368,116.451846746588,46.1805594682992,80.9564849598014,32.1043922658111,56.280365147911,22.3187422288504,39.1257044170704,15.5158288172407,27.1999078561199,10.78649242047,18.909179998268,7.49869182673458,13.1455257164207,5.21303653870143,9.13867478002255,3.62406544791564,6.35314087368123,2.51942419226696,4.4166577684844,1.75148554897946,3.07042866383202,1.21762013625962,2.13453988827311
1216.23171119414,2133.34493913676,845.515524104873,1483.08603344973,587.796301414003,1031.03072656581,408.631754362829,716.765133746265,284.077851922437,498.289957531649,197.488876210074,346.407588883625,137.292844066446,240.820060333134,95.444996161722,167.41637111864,66.3526737628241,116.386655163868,46.1279008070351,80.9111642411228,32.0677843438439,56.248858510768,22.2932926652158,39.1038012298968,15.4981364639361,27.1846809181835,10.7741928239051,18.8985943407067,7.49014123580683,13.1381666435413,5.2070922294854,9.13355880557027,3.6199330069704,6.34958428509657,2.5165513490912,4.41418525372138,1.74948836909912,3.06870978938032,1.21623171119414,2.13334493913676
1214.8456295498,2132.15235991019,844.551930130811,1482.25696096255,587.126417824794,1030.45436134521,408.166056117334,716.364448796937,283.754101856976,498.011404241339,197.263807496804,346.21394064285,137.136377918335,240.685437471155,95.33622202271,167.322782274792,66.2770547649725,116.321592873822,46.0753310244745,80.8659334057798,32.0312382097112,56.2174143598725,22.2678860560386,39.0819414827123,15.4804739722608,27.1694841794146,10.7619139869299,18.8880296773892,7.48160507679622,13.1308221657089,5.2011579532342,9.1284529774895,3.61580754087004,6.3460347501963,2.51368335477735,4.41171764262893,1.74749456011266,3.06699432392508,1.2148456295498,2.13215235991019
1213.46188470736,2130.9621440038,843.589960684605,1481.42953143853,586.457663595649,1029.87913830077,407.701142994819,715.964557880247,283.430897603356,497.7334029568,197.039118227993,346.02067615251,136.980175557279,240.551081389714,95.227631266558,167.229378894851,66.2015632535642,116.256659516948,46.0228498695709,80.8207922038499,31.9947536888871,56.18603252148,22.2425222799897,39.060125054731,15.4628412578678,27.1543175558437,10.7496558509068,18.8774859499404,7.47308330893839,13.1234922423417,5.19523368160874,9.12335726756803,3.61168902991342,6.34249224936749,2.51082019562933,4.40925492157229,1.74550411249865,3.06528225798751,1.21346188470737,2.1309621440038
1212.08047007226,2129.77428485267,842.629611181747,1480.60374031379,585.79003553945,1029.3050542597,407.237012779623,715.565458790497,283.108237621263,497.455952144645,196.814807332827,345.827794346606,136.824236238856,240.416991347736,95.1192233757493,167.136160463629,66.1261988688252,116.191854735092,45.970457092212,80.7757403863452,31.9583306074954,56.154712822496,22.2172012161917,39.0383518256189,15.4452382367238,27.1391809638154,10.7374183574166,18.8669631002036,7.4645758916207,13.1161768330094,5.18931938637541,9.11827164769917,3.60757745447274,6.33895676307056,2.50796185800203,4.40679707696768,1.7435170167711,3.06357358212426,1.21208047007226,2.12977428485267
1210.70137907442,2128.58877591638,841.670877054771,1479.77958304148,585.123530480926,1028.73210606107,406.773663264321,715.167149330228,282.786120376113,497.179050277216,196.590873744474,345.635294163122,136.668559221411,240.283166606915,95.0109978346911,167.043126467859,66.0509612523191,116.127178171433,45.9181524432154,80.7307777052084,31.9219687923064,56.1234550904729,22.1919227442163,39.0166216754916,15.4276648251082,27.124074319987,10.7252014482571,18.8564610702397,7.45608278438149,13.1088758974333,5.18341503940555,9.11319608988128,3.60347279499316,6.33542827183897,2.50510832830107,4.40434409528211,1.74153326347931,3.0618682869273,1.21070137907442,2.12858877591638
1209.32460516816,2127.40561067895,840.713753753179,1478.95705509173,584.458145256605,1028.16029055575,406.311092249691,714.769627310187,282.464544339021,496.902695832561,196.367316400065,345.443174544006,136.513143766045,240.149606431701,94.9029541297059,166.950276396195,65.975850046941,116.062629470487,45.8659356743244,80.6859039133082,31.8856680707337,56.0922591536067,22.1666867440829,38.9949344849122,15.4101209396111,27.1089975413269,10.7130050654426,18.8459798023257,7.44760394690941,13.1015893954846,5.17752061267499,9.10813056621723,3.59937503199248,6.33190675627886,2.50225959298255,4.40189596303309,1.73955284320766,3.06016636302369,1.20932460516816,2.12740561067895
1207.95014183212,2126.2247826487,839.758236743356,1478.13615195157,583.793876714751,1027.58960460635,405.849297544666,714.372890549285,282.143507986775,496.626887294404,196.144134240672,345.251434435155,136.3579891366,240.016310089289,94.7950917490221,166.857609739193,65.9008648969111,115.998208278094,45.8138065382033,80.6411187644352,31.8494282708314,56.0611248407344,22.1414930962559,38.9732901348895,15.3926064971323,27.0939505451132,10.7008291512023,18.8355192389537,7.43913933904267,13.0943172871845,5.17163607826356,9.10307504891396,3.5952841460608,6.32839219706868,2.49941563855286,4.39945266678843,1.73757574657549,3.05846780107548,1.20795014183213,2.1262247826487
1206.57798256911,2125.04628535812,838.804321508498,1477.31686912485,583.130721715314,1027.02004508718,405.388276966308,713.976936874564,281.823009801811,496.351623152118,195.921326211297,345.060072786391,136.203094599648,239.883276849604,94.6874101827659,166.765125989312,65.8260054477687,115.933914241413,45.7617647884336,80.5964220132975,31.813249221291,56.030051981331,22.1163416816429,38.9516885068755,15.3751214148797,27.0789332489322,10.6886736479797,18.8250793228307,7.4306889207684,13.087059532703,5.16576140835461,9.09802951028202,3.59120011786017,6.32488457495892,2.4965764515684,4.39701419316601,1.73560196423689,3.0567725917795,1.20657798256911,2.12504628535812
1205.20812090598,2123.87011236382,837.852003548529,1476.49920213215,582.468677129874,1026.45160888419,404.928028339762,713.581764121154,281.503048272185,496.076901900701,195.698891260847,344.86908855145,136.048459424477,239.750505985289,94.5799089229514,166.672824640898,65.7512713463657,115.869747008918,45.7098101795094,80.5518134155164,31.7771307514387,55.999040405506,22.0912323815926,38.9301294827639,15.3576656103676,27.0639455706771,10.6765384984314,18.8146599968763,7.42225265222193,13.0798160923586,5.15989657523448,9.09299392273501,3.58712292812428,6.32138387077171,2.49374201863535,4.39458052883352,1.73363148688059,3.05508072586724,1.20520812090598,2.12387011236382
1203.84055039355,2122.69625724634,836.901278380027,1475.68314651072,581.807739841586,1025.88429289489,404.468549498219,713.187370132239,281.183621891549,495.802722040752,195.47682834212,344.678480687956,135.894082883079,239.617996771694,94.4725874634731,166.580705190179,65.676662240861,115.805706230391,45.6579424668334,80.5072927276225,31.7410726912321,55.9680899440013,22.0661650778928,38.9086129448875,15.340239001416,27.0489874285468,10.6644236454264,18.8042612042231,7.4138304936861,13.0725869266171,5.15404155129211,9.08796825878915,3.58305255765809,6.31789006540055,2.49091232640949,4.39215166050824,1.73166430522976,3.05339219410464,1.20384055039355,2.12269625724634
1202.4752646065,2121.52471361011,835.952141536144,1474.86869781441,581.147906745132,1025.31809402836,404.009838282884,712.79375275902,280.864729159122,495.52908207844,195.255136411784,344.488248157411,135.739964250139,239.48574848686,94.3654453000961,166.488767135256,65.6021777807145,115.741791556913,45.6061614067123,80.462859707051,31.7050748712575,55.9372004281875,22.0411396527684,38.8871387760163,15.3228415061482,27.0340587410436,10.6523290320447,18.7938828882145,7.40542240559059,13.0653719960915,5.14819630901848,9.08295249106284,3.57898898733755,6.31440313980991,2.48808736159589,4.38972757495682,1.7297004100419,3.05170698729197,1.2024752646065,2.12152471361011
1201.11225714321,2120.35547508328,835.004588566529,1474.05585161354,580.489174746659,1024.75300920511,403.551892542935,712.400909860673,280.546368579669,495.25598052548,195.033814430361,344.298389925168,135.586102803018,239.35376041151,94.2584819304482,166.397009976091,65.5278176166804,115.678002640864,45.5544667563532,80.4185141121377,31.6691371227269,55.9063716900616,22.0161559888791,38.8657068593559,15.3054730429902,27.0191594269731,10.6402546015766,18.7835249924047,7.39702834851123,13.0581712615409,5.14236082100621,9.07794659227609,3.57493219810924,6.31092307503497,2.48526711094876,4.38730825899505,1.72773979210859,3.05002509626368,1.20111225714321,2.12035547508328
1199.7515216257,2119.18853531765,834.058615037255,1473.24460349491,579.831540763733,1024.18903535713,403.094710135483,712.008839304319,280.22853866347,494.983415899109,194.812861362209,344.108904960422,135.432497821746,239.222031829034,94.1516968540107,166.305433214504,65.4535814008018,115.614339135911,45.5028582738589,80.374255702115,31.6332592774752,55.8756035622436,21.9912139693178,38.844317078545,15.2881335306691,27.0042894054415,10.6282002975217,18.7731874605569,7.38864828316932,13.0509846838701,5.13653505994901,9.07295053525016,3.57088217099003,6.30744985218126,2.48245156127116,4.38489369948763,1.72578244225545,3.04834651188817,1.1997515216257,2.11918853531765
