theta,E=0.010000,E=0.014384,E=0.020691,E=0.029764,E=0.042813,E=0.061585,E=0.088587,E=0.127427,E=0.183298,E=0.263665,E=0.379269,E=0.545559,E=0.784760,E=1.128838,E=1.623777,E=2.335721,E=3.359818,E=4.832930,E=6.951928,E=10.000000
2.382,287.400055932331,199.798448505185,138.898442088258,96.5611963400429,67.1286480858848,46.6673525664457,32.4428073208715,22.5540059372465,15.6793824525197,10.9001937295045,7.57773615769137,5.26798758816127,3.66226702164252,2.54598165112453,1.76994810306202,1.23045517085686,0.855403570799116,0.594670400244108,0.41341057834973,0.287400055932331
2.383,286.982786360798,199.50836570499,138.696778615268,96.421001346368,67.0311855362219,46.599597304023,32.395704350532,22.5212602915879,15.6566179155517,10.8843679873961,7.56673421578339,5.26033911740288,3.65694985986951,2.54228519856382,1.76737835587041,1.22866870112125,0.854161629908333,0.593807011883557,0.412810356981172,0.286982786360798
2.384,286.565683078544,199.218398507906,138.495195508727,96.2808622228696,66.9337618271031,46.5318690432667,32.3486201515567,22.4885276956464,15.633862450653,10.8685485521248,7.55573665834322,5.25269369469492,3.65163481707921,2.53859021910463,1.76480963276835,1.22688294332533,0.852920183952888,0.592943967598488,0.41221037481141,0.286565683078544
2.385,286.14874577776,198.928546699943,138.293692619872,96.1407788661287,66.8363768866326,46.4641677341954,32.3015546891985,22.4558081252663,15.6111160410306,10.8527354120165,7.54474347725496,5.24505131439528,3.64632188934925,2.53489671002015,1.76224193186021,1.22509789615124,0.85167923201663,0.592081266751998,0.411610631397674,0.28614874577776
2.386,285.731974151045,198.638810067399,138.092269800139,96.0007511728646,66.73903064301,46.396493326894,32.254507928757,22.4231015563239,15.5883786699142,10.8369285554123,7.53375466441352,5.23741197086938,3.64101107276251,2.53120466858723,1.75967525125285,1.22331355828292,0.850438773184625,0.591218908708034,0.411011126297784,0.285731974151045
2.387,285.315367891409,198.349188396858,137.890926901161,95.8607790399339,66.6417230245309,46.3288457715142,32.2074798355779,22.3904079647278,15.5656503205554,10.8211279706691,7.52277021172465,5.22977565849012,3.63570236340709,2.52751409208634,1.75710958905569,1.22152992840603,0.849198806543164,0.59035689283139,0.41041185907015,0.285315367891409
2.388,284.898926692269,198.059681475184,137.68966377477,95.7208623643309,66.5444539595866,46.261225018274,32.1604703750532,22.3577273264188,15.5429309762286,10.8053336461592,7.51179011110486,5.22214237163794,3.6303957573763,2.52382497780158,1.75454494338065,1.21974700520799,0.847959331179751,0.589495218487705,0.40981282927377,0.284898926692269
2.389,284.482650247453,197.77028908953,137.488480272995,95.5810010431867,66.4472233766633,46.1936310174575,32.1134795126208,22.3250596173696,15.5202206202299,10.7895455702703,7.50081435448141,5.21451210470072,3.62509125076863,2.52013732302065,1.75198131234216,1.21796478737798,0.846720346183105,0.588633885043465,0.409214036468227,0.284482650247453
2.39,284.066538251194,197.481011027327,137.287376248059,95.4411949737693,66.3500312043424,46.1260637194152,32.0665072137646,22.2924048135849,15.4975192358782,10.7737637314057,7.48984293379232,5.20688485207383,3.61978883968779,2.51645112503488,1.74941869405717,1.2161832736069,0.845481850643159,0.587772891865996,0.408615480213693,0.284066538251194
2.391,283.65059039813,197.191847076292,137.086351552385,95.301444053483,66.2528773713002,46.0585230745632,32.0195534440143,22.2597628911011,15.4748268065141,10.757988117984,7.47887584098627,5.19926060816005,3.61448852024263,2.51276638113917,1.74685708664511,1.2144024625874,0.84424384365105,0.586912238323465,0.40801716007092,0.28365059039813
2.392,283.234806383307,196.902797024421,136.88540603859,95.1617481798681,66.1557618063074,45.9910090333835,31.9726181689453,22.2271338259866,15.4521433155004,10.7422187184392,7.46791306802265,5.19163936736961,3.60919028854718,2.50908308863201,1.74429648822792,1.21262235301387,0.843006324299122,0.586051923784874,0.407419075601245,0.283234806383307
2.393,282.819185902171,196.613860659992,136.684539559485,95.0221072506008,66.0586844382292,45.9235215464237,31.9257013541787,22.1945175943412,15.4294687462222,10.7264555212205,7.45695460687148,5.18402112412013,3.60389414072061,2.50540124481549,1.74173689693002,1.21084294358241,0.841769291680923,0.585191947620066,0.406821226366586,0.282819185902171
2.394,282.403728650575,196.325037771562,136.483751968078,94.8825211634925,65.9616451960249,45.8560605642967,31.878802965381,22.1619141722967,15.4068030820861,10.7106985147925,7.44600044951342,5.17640587283661,3.59860007288723,2.50172084699525,1.73917831087832,1.20906423299087,0.840532744891198,0.584332309199712,0.406223611929439,0.282403728650575
2.395,281.988434324771,196.03632814797,136.283043117569,94.7429898164898,65.8646440087477,45.7886260376809,31.8319229682641,22.1293235360162,15.384146306521,10.694947687635,7.43505058793973,5.16879360795144,3.59330808117646,2.49804189248049,1.7366207282022,1.2072862199388,0.839296683025889,0.58347300789532,0.405626231852879,0.281988434324771
2.396,281.573302621413,195.74773157833,136.082412861354,94.6035131076739,65.7676808055443,45.7212179173196,31.785061328585,22.0967456616943,15.3614984029776,10.6792030282431,7.42410501415223,5.16118432390433,3.58801816172285,2.49436437858398,1.7340641470335,1.20550890312747,0.838061105182133,0.582614043079224,0.405029085700559,0.281573302621413
2.397,281.158333237555,195.459247852038,135.881861053021,94.4640909352606,65.6707555156552,45.6538361540213,31.7382180121463,22.064180525557,15.3388593549284,10.663464525127,7.41316372016329,5.15357801514236,3.58273031066602,2.49068830262201,1.73150856550654,1.20373228125989,0.836826010458255,0.581755414124587,0.404432173036706,0.281158333237555
2.398,280.743525870651,195.170876758765,135.681387546352,94.3247231975998,65.5738680684138,45.5864806986591,31.6913929847952,22.0316281038617,15.3162291458677,10.647732166812,7.40222669799582,5.14597467611991,3.57744452415072,2.48701366191444,1.72895398175809,1.20195635304074,0.835591397953772,0.5808971204054,0.403835493426123,0.280743525870651
2.399,280.328880218553,194.88261808846,135.48099219532,94.185409793175,65.4770183932468,45.5191515021708,31.6445862124241,21.999088372897,15.2936077593115,10.6320059418386,7.39129393968323,5.13837430129864,3.57216079832672,2.48334045378462,1.72640039392738,1.20018111717642,0.834357266769383,0.580039161296475,0.403239046434183,0.280328880218553
2.4,279.914395979508,194.594471631347,135.280674854091,94.0461506206032,65.3802064196732,45.4518485155587,31.5977976609702,21.9665613089826,15.2709951787974,10.6162858387622,7.38036543726936,5.13077688514751,3.5668791293489,2.47966867555944,1.72384780015608,1.19840657237504,0.83312361600697,0.579181536173446,0.402642831626833,0.279914395979508
2.401,279.500072852163,194.306437177927,135.080435377023,93.9069455786347,65.283432077305,45.3845716898895,31.5510272964153,21.9340468884695,15.2483913878848,10.6005718461535,7.36944118280856,5.12318242214275,3.56159951337715,2.4759983245693,1.72129619858829,1.1966327173464,0.831890444769594,0.578324244412769,0.402046848570588,0.279500072852163
2.402,279.085910535557,194.018514518974,134.880273618662,93.7677945661523,65.1866952958465,45.3173209762942,31.504275084786,21.9015450877394,15.2257963701545,10.5848639525978,7.35852116836556,5.11559090676782,3.55632194657643,2.47232939814809,1.71874558737056,1.19485955080198,0.830657752161494,0.577467285391716,0.401451096832532,0.279085910535557
2.403,278.671908729124,193.730703445538,134.680189433749,93.6286974821716,65.0899960050938,45.2500963259674,31.4575409921533,21.8690558832052,15.2032101092088,10.5691621466958,7.34760538601549,5.10800233351342,3.5510464251167,2.46866189363321,1.71619596465186,1.19308707145497,0.82942553728808,0.576610658488376,0.400855575980318,0.278671908729124
2.404,278.258067132693,193.44300374894,134.480182677212,93.4896542258402,64.9933341349352,45.1828976901681,31.4108249846326,21.8365792513107,15.1806325886716,10.5534664170628,7.33669382784387,5.10041669687743,3.54577294517294,2.46499580836552,1.71364732858359,1.19131527802023,0.828193799255935,0.575754363081651,0.400260285582163,0.278258067132693
2.405,277.844385446484,193.155415220777,134.28025320417,93.3506646964375,64.8967096153503,45.1157250202185,31.3641270283837,21.8041151685302,15.1580637921881,10.5377767523291,7.32578648594655,5.09283399136497,3.54050150292514,2.46133113968938,1.71109967731956,1.18954416921431,0.826962537172809,0.574898398551255,0.399665225206849,0.277844385446484
2.406,277.430863371108,192.867937652915,134.08040086993,93.2117287933746,64.8001223764105,45.048578267505,31.3174470896105,21.7716636113691,15.1355037034249,10.5220931411398,7.31488335242971,5.0852542114883,3.53523209455827,2.45766788495262,1.708553009016,1.18777374375542,0.825731750147619,0.574042764277714,0.39907039442372,0.277430863371108
2.407,277.017500607568,192.580570837495,133.880625529989,93.0728464161937,64.7035723482784,44.9814573834767,31.270785134561,21.7392245563631,15.11295230607,10.5064155721549,7.30398441940983,5.07767735176685,3.52996471626227,2.4540060415065,1.70600732183153,1.18600400036345,0.824501437290441,0.573187459642359,0.398475792802684,0.277017500607568
2.408,276.604296857257,192.293314566924,133.680927040031,92.9340174645678,64.6070594612072,44.9143623196465,31.2241411295271,21.7067979800787,15.0904095838324,10.4907440340491,7.29308967901364,5.0701034067272,3.52469936423206,2.45034560670575,1.70346261392717,1.18423493775997,0.823271597712513,0.57233248402733,0.397881419914208,0.276604296857257
2.409,276.191251821953,192.006168633884,133.48130525593,92.7952418383008,64.5105836455413,44.8472930275902,31.1775150408449,21.6743838591129,15.0678755204425,10.4750785155118,7.28219912337816,5.06253237090304,3.5194360346675,2.44668657790857,1.70091888346636,1.1824665546682,0.822042230526229,0.571477836815568,0.397287275329319,0.276191251821953
2.41,275.778365203827,191.719132831325,133.281760033746,92.6565194373265,64.4141448317155,44.7802494589466,31.1309068348938,21.641982170093,15.0453500996518,10.4594190052473,7.27131274465059,5.05496423883518,3.5141747237734,2.44302895247654,1.6983761286149,1.18069884981301,0.820813334845139,0.57062351739082,0.396693358619599,0.275778365203827
2.411,275.365636705432,191.432206952464,133.082291229725,92.5178501617088,64.3177429502549,44.7132315654173,31.0843164780972,21.6095928896766,15.022833305233,10.4437654919743,7.26043053498835,5.04739900507149,3.50891542775949,2.4393727277747,1.69583434754098,1.17893182192096,0.819584909783939,0.56976952513763,0.39609966935719,0.275365636705432
2.412,274.95306602971,191.145390790788,132.8828987003,92.3792339116412,64.2213779317748,44.6462392987664,31.0377439369219,21.5772159945519,15.0003251209797,10.4281179644264,7.24955248655903,5.03983666416696,3.50365814284042,2.43571790117151,1.69329353841516,1.17716546972023,0.818356954458479,0.568915859441342,0.395506207114787,0.27495306602971
2.413,274.540652879986,190.858684140051,132.683582302092,92.2406705874466,64.1250497069803,44.5792726108207,30.9911891778782,21.5448514614369,14.9778255307065,10.4124764113515,7.23867859154035,5.03227721068358,3.49840286523574,2.43206447003882,1.69075369941038,1.17539979194066,0.817129467985751,0.568062519688097,0.394912971465638,0.274540652879986
2.414,274.128396959971,190.572086794274,132.484341891904,92.102160089577,64.0287582066663,44.5123314534693,30.9446521675197,21.51249926708,14.9553345182491,10.3968408215124,7.2278088421202,5.02472063919044,3.4931495911699,2.4284124317519,1.68821482870196,1.17363478731373,0.815902449483892,0.567209505264828,0.394319961983546,0.274128396959971
2.415,273.716297973756,190.285598547746,132.285177326728,91.9637023186127,63.9325033617172,44.4454157786635,30.8981328724433,21.4801593882597,14.9328520674639,10.3812111836861,7.21694323049651,5.01716694426359,3.48789831687223,2.42476178368941,1.68567692446753,1.17187045457258,0.814675898072178,0.566356815559262,0.393727178242863,0.273716297973756
2.416,273.304355625818,189.999219195019,132.086088463738,91.8252971752628,63.8362851031064,44.3785255384165,30.8516312592891,21.4478318017842,14.9103781622284,10.3655874866644,7.20608174887734,5.00961612048612,3.48264903857693,2.42111252323339,1.68313998488713,1.17010679245194,0.813449812871021,0.565504449959919,0.393134619818489,0.273304355625818
2.417,272.892569621011,189.71294853091,131.887075160293,91.6869445603643,63.7401033618966,44.3116606848036,30.8051472947399,21.4155164844919,14.8879127864406,10.3499697192533,7.19522438948076,5.00206816244811,3.47740175252305,2.41746464776925,1.68060400814311,1.16834379968822,0.812224193001971,0.564652407856103,0.392542286285877,0.272892569621011
2.418,272.480939664573,189.426786350504,131.688137273936,91.548644374882,63.6439580692393,44.2448211699619,30.7586809455219,21.3832134132508,14.8654559240194,10.3343578702733,7.18437114453489,4.99452306474659,3.4721564549545,2.41381815468578,1.67806899242017,1.16658147501944,0.810999037587708,0.563800688637909,0.391950177221022,0.272480939664573
2.419,272.069465462119,189.140732449145,131.489274662393,91.4103965199081,63.5478491563744,44.1780069460898,30.7122321784039,21.350922564959,14.8430075589044,10.3187519285594,7.17352200627784,4.98698082198555,3.46691314212001,2.41017304137514,1.67553493590536,1.16481981718524,0.809774345752039,0.562949291696215,0.391358292200469,0.272069465462119
2.42,271.658146719643,188.854786622443,131.290487183572,91.2722008966619,63.4517765546304,44.1112179654473,30.6658009601972,21.318643916544,14.820567675056,10.3031518829609,7.1626769669577,4.97944142877593,3.46167181027313,2.40652930523281,1.67300183678804,1.16305882492687,0.808550116619902,0.562098216422682,0.390766630801304,0.271658146719643
2.421,271.246983143517,188.568948666269,131.091774695566,91.1340574064897,63.3557401954239,44.0444541803558,30.619387257756,21.286377444963,14.7981362564548,10.2875577223413,7.15183601883252,4.97190487973557,3.45643245567223,2.40288694365765,1.67046969325991,1.16129849698723,0.807326349317352,0.561247462209752,0.390175192601157,0.271246983143517
2.422,270.835974440489,188.283218376758,130.893137056649,90.9959659508643,63.2597400102594,43.9777155431977,30.572991037977,21.2541231272027,14.7757132871022,10.2719694355785,7.14099915417028,4.96437116948923,3.45119507458049,2.39924595405183,1.66793850351499,1.1595388321108,0.806103042971573,0.560397028450648,0.389583977178202,0.270835974440489
2.423,270.425120317684,187.997595550304,130.694574125274,90.8579264313846,63.1637759307293,43.9110020064166,30.5266122677993,21.2218809402796,14.7532987510202,10.2563870115647,7.13016636524886,4.95684029266855,3.44595966326585,2.39560633382087,1.6654082657496,1.15777982904369,0.804880196710861,0.559546914539368,0.38899298411115,0.270425120317684
2.424,270.014420482599,187.712079983562,130.496085760078,90.7199387497754,63.0678478885134,43.8443135225167,30.480250914204,21.1896508612391,14.7308926322511,10.2408104392061,7.11933764435601,4.94931224391202,3.44072621800104,2.39196808037358,1.66287897816238,1.15602148653359,0.803657809664629,0.558697119870687,0.388402212979253,0.270014420482599
2.425,269.603874643108,187.426671473447,130.297671819879,90.5820028078875,62.971955815379,43.7776500440631,30.4339069442149,21.1574328671565,14.7084949148575,10.2252397074232,7.10851298378938,4.94178701786503,3.43549473506356,2.38833119112212,1.66035063895427,1.15426380332982,0.802435880963404,0.557847643840153,0.3878116633623,0.269603874643108
2.426,269.193482507456,187.141369817134,130.099332163672,90.4441185076965,62.8760996431802,43.7110115236814,30.3875803248976,21.1252269351358,14.6861055829226,10.2096748051508,7.0976923758564,4.93426460917976,3.43026521073566,2.38469566348193,1.65782324632851,1.15250677818328,0.801214409738823,0.556998485844086,0.387221334840618,0.269193482507456
2.427,268.783243784262,186.856174812056,129.901066650636,90.3062857513034,62.7802793038584,43.6443979140575,30.3412710233598,21.0930330423107,14.6637246205496,10.1941157213376,7.08687581287434,4.92674501251523,3.42503764130432,2.38106149487174,1.65529679849061,1.15075040984645,0.799993395123629,0.556149645279576,0.386631226995067,0.268783243784262
2.428,268.373158182512,186.571086255904,129.702875140126,90.1685044409335,62.6844947294414,43.5778091679379,30.2949790067509,21.0608511658436,14.6413520118623,10.1785624449465,7.07606328717026,4.91922822253727,3.41981202306126,2.3774286827136,1.6527712936484,1.14899469707344,0.798772836251671,0.55530112154448,0.386041339407042,0.268373158182512
2.429,267.963225411568,186.286103946626,129.504757491678,90.0307744789368,62.5887458520435,43.5112452381288,30.2487042422623,21.0286812829264,14.6189877410043,10.1630149649543,7.06525479108096,4.91171423391848,3.41458835230291,2.37379722443279,1.65024673001196,1.14723963861989,0.797552732257898,0.554452914037421,0.385451671658471,0.267963225411568
2.43,267.553445181157,186.001227682428,129.306713565006,89.8930957677876,62.4930326038655,43.4447060774967,30.2024466971272,20.9965233707796,14.5966317921398,10.1474732703519,7.054450316953,4.90420304133823,3.40936662533043,2.37016711745791,1.64772310579367,1.14548523324308,0.796333082278361,0.55360502215779,0.384862223331814,0.267553445181157
2.431,267.143817201376,185.716457261771,129.108743220001,89.7554682100834,62.397354917194,43.3781916389678,30.1562063386201,20.9643774066528,14.5742841494526,10.1319373501443,7.04364985714265,4.89669463948268,3.40414683844964,2.3665383592208,1.64520041920817,1.14373147970182,0.795113885450208,0.552757445305735,0.384272994010059,0.267143817201376
2.432,266.734341182689,185.431792483373,128.910846316733,89.6178917085456,62.3017127244016,43.3117018755279,30.1099831340571,20.9322433678244,14.551944797147,10.1164071933501,7.03285340401587,4.88918902304467,3.39892898797106,2.36291094715657,1.64267866847234,1.14197837675652,0.793895140911677,0.551910182882167,0.383683983276722,0.266734341182689
2.433,266.325016835929,185.147233146205,128.713022715449,89.4803661660189,62.2061059579467,43.2452367402225,30.0637770507959,20.9001212316016,14.5296137194471,10.1008827890023,7.02206094994829,4.88168618672381,3.3937130702099,2.35928487870355,1.64015785180536,1.14022592316915,0.792676847802101,0.551063234288757,0.383095190715851,0.266325016835929
2.434,265.915843872291,184.862779049494,128.515272276572,89.3428914854706,62.1105345503727,43.1787961861566,30.0175880562352,20.8680109753203,14.5072909005969,10.0853641261473,7.01127248732517,4.87418612522639,3.388499081486,2.35566015130335,1.63763796742863,1.13847411770325,0.791459005261902,0.550216598927932,0.382506615912017,0.265915843872291
2.435,265.506822003338,184.578429992718,128.317594860702,89.2054675699908,62.0149984343086,43.112380166494,29.971416117815,20.835912576345,14.4849763248605,10.0698511938455,7.00048800854142,4.86668883326539,3.38328701812388,2.35203676240078,1.63511901356582,1.13672295912391,0.790241612432585,0.549370276202873,0.381918258450314,0.265506822003338
2.436,265.097950940996,184.294185775613,128.119990328615,89.0680943227918,61.9194975424684,43.0459886344582,29.9252612030165,20.8038260120689,14.4626699765216,10.0543439811713,6.98970750600153,4.85919430556048,3.37807687645267,2.34841470944389,1.63260098844281,1.13497244619781,0.789024668456741,0.548524265517515,0.381330117916364,0.265097950940996
2.437,264.689230397553,184.010046198161,127.922458541262,88.930771647208,61.8240318076506,42.9796215433311,29.8791232793617,20.7717512599135,14.440371839884,10.0388424772127,6.97893097211955,4.85170253683797,3.37286865280615,2.34479398988395,1.63008389028776,1.13322257769315,0.787808172478041,0.547678566276543,0.380742193896308,0.264689230397553
2.438,264.280660085661,183.726011060602,127.72499935977,88.7934994466954,61.7286011627388,42.9132788464538,29.8330023144136,20.7396882973288,14.4180818992711,10.0233466710713,6.96815839931911,4.84421352183081,3.36766234352271,2.34117460117543,1.62756771733103,1.13147335237969,0.786592123641235,0.546833177885396,0.380154485976809,0.264280660085661
2.439,263.872239718334,183.442080163424,127.527612645439,88.6562776248315,61.6332055407007,42.846960497226,29.7868982757761,20.7076371017933,14.3958001390259,10.0078565518627,6.95738978003337,4.83672725527858,3.36245794494533,2.337556540776,1.62505246780521,1.12972476902875,0.785376521092147,0.545988099750254,0.379566993745052,0.263872239718334
2.44,263.463969008943,183.158253307365,127.330298259745,88.5191060853149,61.5378448745882,42.7806664491059,29.7408111310935,20.6755976508136,14.3735265435113,9.99237210871602,6.94662510670495,4.82924373192746,3.35725545342161,2.33393980614653,1.62253813994512,1.12797682641319,0.784161363977675,0.54514333127805,0.378979716788738,0.263463969008943
2.441,263.055847671221,182.874530293415,127.133056064337,88.381984731965,61.4425190975372,42.7143966556101,29.694740848051,20.6435699219246,14.3512610971098,9.97689333077397,6.93586437178601,4.82176294653024,3.35205486530371,2.33032439475108,1.62002473198779,1.12622952330739,0.782946651445788,0.544298871876455,0.378392654696085,0.263055847671221
2.442,262.647875419261,182.590910922812,126.935885921037,88.2449134687217,61.3472281427675,42.6481510703133,29.6486873943741,20.6115538926893,14.3290037842232,9.96142020719297,6.92510756773813,4.81428489384626,3.34685617694837,2.32671030405688,1.61751224217244,1.1244828584873,0.78173238264552,0.543454720953886,0.377805807055828,0.262647875419261
2.443,262.240051967511,182.307394997043,126.738787691841,88.1078921996454,61.2519719435826,42.5819296468487,29.6026507378289,20.579549540699,14.3067545892732,9.94595272714296,6.91435468703235,4.80680956864144,3.3416593847169,2.32309753153432,1.61500066874054,1.12273683073036,0.780518556726975,0.542610877919499,0.377219173457218,0.262240051967511
2.444,261.832377030779,182.023982317845,126.541761238917,87.9709208289161,61.156750433369,42.515732338907,29.5566308462215,20.5475568435727,14.2845134967007,9.93049087980744,6.9036057221491,4.79933696568824,3.33646448497514,2.31948607465699,1.61249000993571,1.12099143881559,0.779305172841314,0.541767342183191,0.376632753490017,0.261832377030779
2.445,261.424850324226,181.740672687199,126.344806424605,87.8339992608336,61.0615635455967,42.4495591002372,29.5106276873985,20.5155757789575,14.2622804909661,9.91503465438339,6.8928606655782,4.79186707976563,3.33127147409347,2.31587593090158,1.60998026400378,1.11924668152348,0.778092230140763,0.540924113155591,0.376046546744502,0.261424850324226
2.446,261.017471563371,181.457465907337,126.147923111416,87.6971273998172,60.9664112138186,42.3834098846456,29.4646412292464,20.4836063245284,14.2400555565493,9.89958404008132,6.88211950981888,4.78439990565913,3.32608034844683,2.31226709774799,1.60747142919279,1.11750255763608,0.776879727778601,0.540081190248068,0.375460552811459,0.261017471563371
2.447,260.610240464086,181.174361780734,125.951111162034,87.5603051504049,60.8712933716704,42.3172846459962,29.4186714396919,20.4516484579883,14.2178386779494,9.88413902612511,6.87138224737966,4.77693543816072,3.32089110441463,2.30865957267919,1.60496350375294,1.11575906593694,0.775667664909166,0.539238572872722,0.374874771282185,0.260610240464086
