theta,E=0.010000,E=0.014384,E=0.020691,E=0.029764,E=0.042813,E=0.061585,E=0.088587,E=0.127427,E=0.183298,E=0.263665,E=0.379269,E=0.545559,E=0.784760,E=1.128838,E=1.623777,E=2.335721,E=3.359818,E=4.832930,E=6.951928,E=10.000000
1.659,437839.039957881,211604.553583967,102267.004563543,49424.9298763303,23886.7238138605,11544.2869820418,5579.27336382603,2696.42389492927,1303.16285778111,629.809518115392,304.382546464018,147.105961289942,71.0952848592329,34.3598552016059,16.6058783196788,8.02550514692189,3.8786706504372,1.87453446719587,0.905949430975592,0.437839039957881
1.66,437038.518390261,211217.667094889,102080.025022347,49334.5639684663,23843.0506009953,11523.1800229347,5569.0725177347,2691.49389717589,1300.78022425927,628.658007955877,303.826029637024,146.837000589797,70.9652980291609,34.2970334734388,16.575517016709,8.01083174100136,3.87157909571959,1.87110716827255,0.904293041315276,0.437038518390261
1.661,436240.261566031,210831.875140492,101893.574462127,49244.4537134176,23799.5009433523,11502.1327772044,5558.90053070186,2686.57784680415,1298.40433140968,627.509755516238,303.27108724332,146.568800802277,70.8356789428525,34.2343894732672,16.5452416084396,7.99619984739032,3.86450760361155,1.86768956546847,0.902641337721751,0.436240261566031
1.662,435444.261688816,210447.173952843,101707.651061866,49154.5982310999,23756.0744155928,11481.1450392879,5548.75730338028,2681.67569580024,1296.03515602759,626.364749581781,302.717713862921,146.301359307942,70.7064263343506,34.1719225892629,16.5150517991782,7.98160932318271,3.8574561050476,1.86428162540477,0.900994304063243,0.435444261688816
1.663,434650.510994292,210063.559779498,101522.253008036,49064.9966450469,23712.7705941269,11460.2166044671,5538.64273683112,2676.78739634769,1293.67267500365,625.222978983915,302.165904098127,146.034673498121,70.5775389429024,34.1096322121128,16.4849472944481,7.96706002605999,3.85042453124616,1.8608833148398,0.899351924274292,0.434650510994292
1.664,433859.001750034,209681.02888343,101337.378494556,48975.6480823933,23669.5890571047,11439.3472688648,5528.55673252201,2671.91290082651,1291.31686532344,624.084432599934,301.615652573412,145.768740774859,70.4490155129345,34.0475177350071,16.4549278009824,7.9525518142883,3.84341281370826,1.85749460066848,0.897714182355444,0.433859001750034
1.665,433069.726255366,209299.577542955,101153.025722764,48886.5516738573,23626.5293844086,11418.5368294412,5518.49919232517,2667.05216181221,1288.96770406704,622.949099352801,301.066953935319,145.503558550869,70.3208547940292,33.9855785536276,16.4249930267183,7.9380845467157,3.83642088421615,1.85411544992164,0.896081062372936,0.433069726255366
1.666,432282.67684121,208919.202051662,100969.192901376,48797.7065537245,23583.5911576446,11397.7850839894,5508.47001851545,2662.20513207492,1286.62516840858,621.81696821093,300.519802852361,145.23912424948,70.1930555408992,33.9238140661358,16.3951426807913,7.92365808276949,3.82944867483202,1.85074582976542,0.894452548458385,0.43228267684121
1.667,431497.845869935,208539.898718338,100785.878246455,48709.1118598302,23540.7739601348,11377.0918311318,5498.46911376845,2657.37176457843,1284.28923561579,620.688028187975,299.974194014914,144.975435304587,70.0656165133641,33.8622236731609,16.36537647353,7.90927228245338,3.82249611789664,1.84738570750058,0.892828624808482,0.431497845869935
1.668,430715.225735214,208161.663866897,100603.079981374,48620.7667335434,23498.0773769085,11356.456870316,5488.49638115862,2652.55201247931,1281.95988304956,619.562268342614,299.430122135112,144.712489160602,69.938536476326,33.8008067777889,16.3356941164497,7.89492700634485,3.81556314602808,1.84403505056191,0.891209275684684,0.430715225735214
1.669,429934.808861871,207784.49383631,100420.796336783,48532.6703197495,23455.5009946951,11335.8800018112,5478.55172415741,2647.74582912597,1279.63708816352,618.439677778336,298.887581946749,144.450283272404,69.8118141997456,33.7395627855503,16.3060953222476,7.8806221155924,3.80864969212038,1.84069382651756,0.889594485412906,0.429934808861871
1.67,429156.587705739,207408.384980534,100239.025550575,48444.8217668342,23413.0444019152,11315.3610267039,5468.63504663137,2642.9531680578,1277.32082850355,617.320245643235,298.346568205173,144.188815105289,69.6854484586185,33.678491104409,16.2765798047968,7.86635747191289,3.80175568934227,1.83736200306844,0.887984238383225,0.429156587705739
1.671,428380.554753511,207033.333668439,100057.765867851,48357.2202266671,23370.7071886733,11294.8997468945,5458.74625284031,2638.17398300422,1275.01108170744,616.203961129795,297.807075687188,143.928082134924,69.5594380329512,33.6175911447508,16.2471472791408,7.85213293758884,3.79488107113584,1.83403954804759,0.886378519049569,0.428380554753511
1.672,427606.702522594,206659.33628374,99877.0155408855,48269.8648545847,23328.4889467494,11274.4959650932,5448.88524743543,2633.40822788382,1272.70782550434,615.090813474681,297.269099190948,143.668081847292,69.4337817077379,33.5568623193717,16.217797461488,7.83794837546579,3.78802577121529,1.83072642941955,0.884777311929423,0.427606702522594
1.673,426835.023560968,206286.389224929,99696.772829094,48182.7548093748,23286.3892695916,11254.1494848162,5439.0519354575,2628.65585680347,1270.41103771442,613.980791958536,296.732633535864,143.408811738651,69.308478272937,33.496304043467,16.1885300692065,7.82380364894963,3.78118972356567,1.82742261527973,0.883180601603527,0.426835023560968
1.674,426065.51044704,205914.488905201,99517.0359989993,48095.8892532598,23244.4077523077,11233.860110382,5429.24622233501,2623.91682405743,1268.12069624843,612.873885905771,296.197673562497,143.15026931548,69.1835265234473,33.4359157346199,16.1593448208182,7.80969862200401,3.77437286244153,1.82412807385383,0.881588372715582,0.42606551044704
1.675,425298.155789503,205543.631752389,99337.8033241977,48009.2673518809,23202.5439916581,11213.6276469076,5419.46801388238,2619.19108412645,1265.83677910723,611.770084684359,295.664214132464,142.892452094434,69.0589252590856,33.3756968127901,16.1302414359936,7.79563315914767,3.76757512236574,1.82084277349721,0.880000609971951,0.425298155789503
1.676,424532.952227189,205173.814208892,99159.0730853257,47922.8882742817,23160.7975860472,11193.4519003047,5409.71721629811,2614.47859167693,1263.5592643814,610.669377705632,295.132250128334,142.635357602295,68.9346732845627,33.3156467003027,16.1012196355466,7.78160712545187,3.76079643812817,1.81756668269426,0.878417298141363,0.424532952227189
1.677,423769.892428937,204805.032731611,98980.843570028,47836.7511928929,23119.1681355165,11173.3326772762,5399.99373616303,2609.77930156003,1261.28813025082,609.57175442408,294.601776453537,142.378983375925,68.8107694094615,33.2557648218374,16.0722791414289,7.76762038653779,3.75403674478449,1.81429977005784,0.876838422054632,0.423769892428937
1.678,423008.969093442,204437.283791876,98803.1130729232,47750.8552835155,23077.6552417366,11153.2697853123,5390.29748043844,2605.0931688108,1259.02335498424,608.477204337141,294.072788032257,142.12332696222,68.6872124482133,33.1960506044172,16.0434196767246,7.75367280857394,3.74729597765485,1.81104200432865,0.87526396660435,0.423008969093442
1.679,422250.174949122,204070.563875383,98625.8798955725,47665.1997253059,23036.2585079993,11133.2630326865,5380.62835646439,2600.42014864734,1256.7649169389,607.385716985011,293.545279809345,141.868385918059,68.5640012200754,33.1365034773972,16.0146409656451,7.73976425827363,3.74057407232275,1.80779335437461,0.873693916744612,0.422250174949122
1.68,421493.502753977,203704.869482122,98449.142346446,47579.7837007594,22994.9775392103,11113.3122284528,5370.98627195788,2595.7601964699,1254.51279456003,606.297281950434,293.019246750211,141.614157810261,68.4411345491085,33.0771228724544,15.9859427335238,7.72589460289238,3.73387096463369,1.80455378919032,0.872128257490715,0.421493502753977
1.681,420738.945295449,203340.197126316,98272.8987408914,47494.6063956954,22953.811941882,11093.4171824411,5361.3711350111,2591.11326786009,1252.26696638055,605.211888858507,292.494683840741,141.36064021554,68.3186112641546,33.0179082235761,15.9573247068108,7.71206371022541,3.72718659069403,1.80132327789643,0.870566973918885,0.420738945295449
1.682,419986.495390286,202976.543336349,98097.1474011011,47409.6669992412,22912.761324125,11073.5777052541,5351.78285408966,2586.47931857997,1250.02741102056,604.129527376484,291.971586087187,141.107830720452,68.1964301988138,32.9588589670495,15.9287866130675,7.69827144860511,3.72052088686972,1.79810178973905,0.869010051165982,0.419986495390286
1.683,419236.145884407,202613.904654703,97921.8866560808,47324.9647038169,22871.8252956418,11053.7936082637,5342.2213380309,2581.85830457128,1247.79410718701,603.050187213576,291.449948516085,140.855726921357,68.0745901914231,32.8999745414508,15.9003281809618,7.68451768689852,3.71387378978513,1.79488929408916,0.867457474429223,0.419236145884407
1.684,418487.889652762,202252.277637891,97747.1148416173,47240.4987051199,22831.0034677183,11034.0647036072,5332.68649604208,2577.2501819545,1245.56703367325,601.973858120755,290.92976617415,140.604326424366,67.9530900850332,32.8412543876347,15.8719491402627,7.67080229450486,3.70724523632181,1.79168576044208,0.865909228965894,0.418487889652762
1.685,417741.719599198,201891.658856392,97572.8303002472,47156.2682021095,22790.2954532175,11014.3908041839,5323.17823769871,2572.65490702812,1243.34616935862,600.900529890562,290.411034128189,140.353626845302,67.8319287273875,32.7826979487235,15.843649221835,7.65712514135302,3.7006351636173,1.7884911584168,0.864365300093077,0.417741719599198
1.686,416997.628656325,201532.044894587,97399.0313812248,47072.2723969921,22749.7008665709,10994.7717236513,5313.69647294279,2568.07243626773,1241.13149320809,599.830192356911,289.893747465002,140.103625809649,67.7111049708997,32.7243046700967,15.8154281576345,7.64348609789911,3.69404350906394,1.78530545775548,0.862825673187366,0.416997628656325
1.687,416255.609785381,201173.432350689,97225.7164404916,46988.5104952055,22709.2193237725,10975.2072764218,5304.24111208116,2563.50272632525,1238.92298427184,598.762835394895,289.377901291295,139.854320952513,67.590617672632,32.6660739993805,15.7872856807029,7.62988503512398,3.68747021030768,1.78212862832285,0.861290333684591,0.416255609785381
1.688,415515.655976101,200815.817836688,97052.8838406445,46904.9817054043,22668.8504423703,10955.6972776592,5294.81206578375,2558.94573402808,1236.72062168485,597.698448920598,288.863490733579,139.605709918571,67.4704656942737,32.6080053864373,15.7592215251623,7.6163218245308,3.68091520524689,1.77896064010563,0.859759267079543,0.415515655976101
1.689,414777.76024658,200459.197978276,96880.5319509052,46821.6852394447,22628.5938414601,10936.2415432751,5285.40924508189,2554.40141637829,1234.52438466652,596.6370228909,288.350510938086,139.357790362029,67.3506479021194,32.5500982833551,15.731235426211,7.60279633814262,3.67437843203121,1.77580146321195,0.858232458925699,0.41477776024658
1.69,414041.915643144,200103.569414793,96708.6591470893,46738.6203123697,22588.4491416775,10916.8398899253,5276.03256136666,2549.86973055181,1232.33425252027,595.578547303291,287.838957070671,139.11055994658,67.2311631670477,32.4923521444376,15.7033271201174,7.58930844849994,3.66785982906035,1.77265106787084,0.856709894834947,0.414041915643144
1.691,413308.11524022,199748.928799156,96537.2638115756,46655.7861423943,22548.4159651914,10897.4921350068,5266.68192638721,2545.35063389761,1230.15020463315,594.523012195679,287.328824316726,138.864016345358,67.1120103645002,32.4347664261933,15.6754963442162,7.57585802865834,3.66135933498295,1.76950942443161,0.85519156047732,0.41330811524022
1.692,412576.352140202,199395.272797801,96366.3443332757,46573.1819508906,22508.4939356963,10878.1980966536,5257.35725224908,2540.8440839369,1227.97222047548,593.470407646205,286.820107881085,138.618157240891,66.9931883744596,32.3773405873259,15.6477428369024,7.56244495218602,3.65487688869541,1.76637650336331,0.853677441580718,0.412576352140202
1.693,411846.619473324,199042.598090618,96195.8991076033,46490.8069623734,22468.6826784056,10858.957593734,5248.05845141254,2536.35003836237,1225.80027960041,592.420723773055,286.312802987936,138.372980325063,66.8746960814293,32.3200740887235,15.6200663376271,7.5490690931615,3.64841242934076,1.7632522752542,0.852167523930647,0.411846619473324
1.694,411118.910397529,198690.901370889,96025.9265364446,46408.6604044853,22428.9818200445,10839.7704458469,5238.78543669099,2531.86845503732,1223.63436164358,591.373950734271,285.80690488073,138.128483299068,66.756532374412,32.2629663934489,15.5924665868924,7.53573032617119,3.64196589630749,1.76013671081116,0.850661793369946,0.411118910397529
1.695,410393.218098341,198340.179345224,95856.4250281279,46326.7415079826,22389.3909888426,10820.6364733183,5229.53812124927,2527.39929199493,1221.47444632271,590.330078727573,285.302408822093,137.884663873365,66.638696146889,32.2060169667294,15.5649433262462,7.52242852630708,3.63553722922842,1.75702978085914,0.849160235798524,0.410393218098341
1.696,409669.535788738,197990.428733504,95687.3929973939,46245.0495067204,22349.9098145277,10801.5554971982,5220.31641860204,2522.94250743744,1219.32051343724,589.289097990169,284.799310093736,137.641519767639,66.5211862967994,32.1492252759466,15.5374962982778,7.50916356916435,3.62912636797958,1.75393145634066,0.847662837173096,0.409669535788738
1.697,408947.856709024,197641.646268815,95518.8288653658,46163.5836376387,22310.537928318,10782.527339257,5211.12024261219,2518.49805973538,1217.17254286794,588.250998798575,284.297603996367,137.399048710754,66.4040017265196,32.0925907906267,15.5101252466129,7.49593533083909,3.62273325267906,1.7508417083152,0.846169583506917,0.408947856709024
1.698,408228.174126704,197293.828697388,95350.7310595203,46082.3431407479,22271.274962916,10763.5518219823,5201.94950748922,2514.06590742681,1215.03051457654,587.215771468434,283.797285849603,137.157248440714,66.2871413428425,32.0361129824303,15.4828299159088,7.48274368792593,3.61635782368592,1.74776050795872,0.844680460869522,0.408228174126704
1.699,407510.481336354,196946.97277854,95183.0980136571,46001.3272591143,22232.1205525008,10744.6287685754,5192.8041277876,2509.64600921649,1212.89440860533,586.18340635433,283.298350991884,136.916116704619,66.1706040569572,31.9797913251427,15.4556100518497,7.46958851751579,3.61000002159904,1.74468782656307,0.843195455386468,0.407510481336354
1.7,406794.771659501,196601.07528461,95015.9281678711,45920.5352388466,22193.0743327222,10725.7580029484,5183.68401840521,2505.23832397517,1210.76420507684,585.153893849615,282.800794780381,136.675651258623,66.0543887844287,31.923625294664,15.4284654011416,7.45646969719352,3.60365978725605,1.74162363553548,0.84171455323907,0.406794771659502
1.701,406081.038444497,196256.133000903,94849.2199685222,45839.9663290815,22154.1359406929,10706.9393497204,5174.58909458175,2500.84281073878,1208.63988419342,584.127224386224,282.304612590917,136.435849867893,65.9384944451775,31.8676143689994,15.4013957115081,7.44338710503568,3.5973370617322,1.73856790639804,0.840237740664147,0.406081038444497
